mean_x,std_x,mean_y,std_y,mean_z,std_z,Activity
-8.55666,2.56796,-3.32871,1.98667,3.04109,2.26467,not_hand_wash
-8.09585,2.30734,-3.57417,2.90613,2.87119,1.71739,not_hand_wash
-7.81247,2.38172,-4.35545,1.97949,1.31563,1.10477,not_hand_wash
-8.50492,2.41389,-1.88854,1.55036,3.06752,2.02399,not_hand_wash
-4.22771,4.15271,-3.56071,7.27391,6.37148,3.33525,not_hand_wash
-6.22050,5.52338,-6.12086,2.79685,0.52165,1.84153,not_hand_wash
0.98405,0.77243,-6.48045,1.88291,-5.32440,2.04597,not_hand_wash
1.73310,1.09614,-7.62845,1.85246,-4.34308,1.97951,not_hand_wash
2.25315,0.55842,-7.87739,1.84874,-3.31018,0.85558,not_hand_wash
2.47499,0.56567,-8.03155,1.81127,-2.87522,0.76763,not_hand_wash
2.25328,0.53652,-8.25337,1.84832,-2.51098,0.59512,not_hand_wash
1.99759,0.50766,-8.35783,1.87348,-2.37305,0.65282,not_hand_wash
1.96363,0.47311,-8.30715,1.85705,-2.55557,0.59446,not_hand_wash
2.04967,0.46600,-8.26372,1.85126,-2.62020,0.61606,not_hand_wash
1.94769,0.50155,-8.36402,1.97333,-2.24965,0.60654,not_hand_wash
1.87467,0.46028,-8.17972,1.83079,-2.89309,0.71127,not_hand_wash
1.60426,0.41205,-8.14813,1.85587,-3.15049,0.89419,not_hand_wash
1.74232,0.39358,-8.26500,1.85905,-2.80185,0.65253,not_hand_wash
1.69256,0.40780,-8.38241,1.88449,-2.52011,0.62457,not_hand_wash
1.71702,0.41583,-8.39589,1.88697,-2.38854,0.59760,not_hand_wash
1.82452,0.42640,-8.05520,1.87872,-3.16258,0.75706,not_hand_wash
1.71811,0.44400,-8.24598,1.85762,-2.86177,0.69791,not_hand_wash
1.74494,0.42645,-8.35543,1.87173,-2.55907,0.61659,not_hand_wash
1.80998,0.41227,-8.34498,1.86333,-2.49747,0.56867,not_hand_wash
1.72446,0.39837,-8.43014,1.89362,-2.39314,0.57031,not_hand_wash
1.76809,0.34718,-8.53062,1.56581,-2.44645,0.48429,not_hand_wash
1.83313,0.44798,-8.27831,1.90438,-2.65367,0.63910,not_hand_wash
1.85344,0.44319,-8.28058,1.86621,-2.69528,0.63799,not_hand_wash
1.87580,0.46722,-8.28966,1.86363,-2.66299,0.64355,not_hand_wash
1.80227,0.40770,-8.36342,1.87469,-2.45373,0.60732,not_hand_wash
1.82237,0.46820,-8.44992,1.99598,-1.95014,0.95768,not_hand_wash
1.75058,0.39893,-8.15726,1.82725,-3.06697,0.70864,not_hand_wash
1.72645,0.40083,-8.11292,1.81994,-3.14170,0.80429,not_hand_wash
-1.41803,6.49818,-7.11199,3.01300,-1.91639,3.80009,not_hand_wash
-9.97059,4.39046,-2.70839,3.89299,1.72261,3.14892,not_hand_wash
-8.68344,2.27369,-1.19966,2.89550,-1.45221,1.69667,not_hand_wash
-7.39977,1.98151,1.25796,0.87926,-4.90122,1.43960,not_hand_wash
-8.00138,2.34992,-1.51042,2.53224,-3.11920,2.02771,not_hand_wash
-3.01028,7.60024,-2.30039,6.47973,4.30143,6.46834,not_hand_wash
1.08688,1.40743,-3.66010,1.06002,8.81470,1.96554,not_hand_wash
1.25000,1.51219,-4.08968,1.42265,8.55672,1.97171,not_hand_wash
0.59685,0.93086,-4.41756,1.93181,8.35432,2.10742,not_hand_wash
1.22736,1.09069,-3.92278,0.99512,8.75554,1.92572,not_hand_wash
0.70478,1.17999,-3.99993,2.71116,8.74977,2.51416,not_hand_wash
1.01761,1.79339,-3.30222,3.16569,9.06793,3.11276,not_hand_wash
1.16074,1.55616,-3.20899,2.43917,9.09055,2.43127,not_hand_wash
1.93318,1.67958,-3.15439,2.68070,8.95887,2.91672,not_hand_wash
-2.18478,3.06073,-3.44915,2.84399,8.39296,3.31433,not_hand_wash
-4.05091,1.83706,-4.60340,3.74781,7.19689,3.31954,not_hand_wash
-4.09420,1.38121,-5.01251,2.83193,6.92793,2.35372,not_hand_wash
-4.07555,1.04132,-5.21158,2.15850,6.87838,2.11823,not_hand_wash
-4.21835,1.17641,-4.12887,2.07239,7.56762,2.31463,not_hand_wash
-3.89709,1.50195,-3.13323,2.49648,7.77075,2.17568,not_hand_wash
-7.78759,5.36264,-4.45459,3.78547,2.29445,3.38795,not_hand_wash
-8.66940,3.58668,-2.69488,5.10011,2.01625,3.09027,not_hand_wash
-9.24239,2.63902,-2.56843,2.98214,1.87770,2.48561,not_hand_wash
-8.89318,2.46450,-2.10585,1.27748,1.50366,1.39284,not_hand_wash
-9.15599,2.02440,-1.41671,1.69213,2.10771,1.10337,not_hand_wash
-4.54053,4.63186,-5.36695,3.62468,0.06851,2.34948,not_hand_wash
-0.76872,3.74955,-6.79664,4.00942,-1.84671,2.76108,not_hand_wash
1.48413,0.69692,-8.85737,2.25269,0.69167,0.99008,not_hand_wash
-0.30137,0.71207,-8.79718,2.07682,2.46775,0.82267,not_hand_wash
-1.23646,0.40405,-8.65126,1.95311,2.79075,0.68983,not_hand_wash
-5.52468,5.14195,-6.06213,3.47896,1.70424,1.30138,not_hand_wash
-2.70963,4.92305,-5.99539,2.01843,-2.82853,2.87239,not_hand_wash
-1.68701,2.01508,-5.96091,2.30890,-6.29100,2.64028,not_hand_wash
2.44224,1.17444,-4.43028,2.14303,7.65443,2.30424,not_hand_wash
3.07057,0.75493,-3.31367,0.83572,8.58440,1.94806,not_hand_wash
3.28885,0.74645,-3.80657,0.85999,8.25820,1.84576,not_hand_wash
3.13522,0.73272,-3.85380,0.90102,8.25968,1.92598,not_hand_wash
2.91176,0.65973,-3.74800,0.84342,8.45260,1.87987,not_hand_wash
2.38378,0.98910,-4.24929,1.49168,8.56840,1.91382,not_hand_wash
6.41819,2.90522,2.60206,2.94100,-1.20779,5.06050,not_hand_wash
6.88905,2.39903,2.05704,1.74521,1.91341,5.55254,not_hand_wash
1.36665,0.53798,-0.39436,0.24836,9.82334,2.18883,not_hand_wash
0.58448,1.03337,0.30149,4.63198,8.65458,2.41263,not_hand_wash
2.05345,0.49527,6.76087,1.54691,6.98136,1.57135,not_hand_wash
2.13014,0.49277,6.92825,1.55631,6.80016,1.51730,not_hand_wash
2.11787,0.48451,6.91236,1.54923,6.81879,1.52032,not_hand_wash
2.12908,0.46573,6.67018,1.50950,7.05490,1.58402,not_hand_wash
2.10084,0.48289,7.50508,1.70175,6.14037,1.38769,not_hand_wash
2.14223,0.50917,7.35677,1.71656,6.23607,1.45352,not_hand_wash
2.19827,0.49444,7.30646,1.62945,6.35116,1.41477,not_hand_wash
2.27013,0.51012,7.30052,1.62763,6.33592,1.40840,not_hand_wash
2.25534,0.51170,7.28880,1.63083,6.35336,1.41706,not_hand_wash
2.29947,0.43195,7.38933,1.37565,6.44473,1.19985,not_hand_wash
2.27956,0.51520,7.29100,1.62647,6.34704,1.41224,not_hand_wash
2.23725,0.50446,7.28787,1.62782,6.36398,1.41960,not_hand_wash
2.25816,0.50846,7.31608,1.62722,6.32834,1.40625,not_hand_wash
1.11859,1.65581,7.04970,1.72692,6.48376,2.11948,not_hand_wash
-2.59968,1.23367,6.84460,1.78412,6.63199,1.90948,not_hand_wash
-1.49744,0.47034,6.79138,1.70724,7.04397,1.69478,not_hand_wash
-1.18664,0.32277,8.34082,1.93534,5.09514,1.40162,not_hand_wash
-1.29013,0.33151,6.84348,1.93214,6.90193,2.02286,not_hand_wash
-1.35720,0.47468,6.75157,1.67762,7.12371,1.72412,not_hand_wash
-1.23358,0.28735,7.30857,1.63053,6.64014,1.48302,not_hand_wash
-1.20612,0.30983,7.36784,1.65763,6.41348,1.51115,not_hand_wash
-4.77671,1.30739,3.09333,1.58741,8.03082,2.10591,not_hand_wash
-4.59818,1.32554,4.19759,1.10214,7.70522,1.73704,not_hand_wash
-1.36825,1.29596,8.13866,2.58307,4.75752,2.17840,not_hand_wash
-1.15197,0.27860,9.05461,2.11208,3.47659,0.82066,not_hand_wash
0.67139,3.04512,8.63729,2.91269,1.69318,2.16387,not_hand_wash
5.86205,1.85441,5.21367,1.95377,1.90863,5.66456,not_hand_wash
1.67302,2.83112,7.33263,3.45716,4.95427,3.10740,not_hand_wash
-0.93119,0.31135,8.59919,1.95650,4.72150,1.27873,not_hand_wash
-1.06956,0.25943,8.51372,1.89582,4.90106,1.10508,not_hand_wash
-1.06855,0.26209,8.42988,1.96781,4.93849,1.15387,not_hand_wash
-1.05243,0.24499,8.55218,1.90310,4.83059,1.07715,not_hand_wash
-1.05868,0.24272,8.62477,1.92106,4.67116,1.04340,not_hand_wash
-1.07762,0.24559,8.65470,1.92199,4.61028,1.02653,not_hand_wash
-1.12106,0.25401,8.64403,1.92380,4.61656,1.02987,not_hand_wash
-1.10602,0.27447,8.57150,2.00270,4.68007,1.10719,not_hand_wash
-4.71901,4.59723,6.19283,3.23065,2.74058,3.13085,not_hand_wash
-8.11966,1.88634,4.33150,1.03043,2.75485,0.78271,not_hand_wash
-8.04031,1.78802,4.41542,0.98326,2.79873,0.62435,not_hand_wash
-8.04640,1.78539,4.40835,0.97830,2.79643,0.62409,not_hand_wash
-8.07327,1.79796,4.43277,0.98696,2.62717,0.59106,not_hand_wash
-8.02173,1.86615,4.44821,1.03666,2.61397,0.61046,not_hand_wash
-8.06540,1.78922,4.46884,0.99311,2.63034,0.58587,not_hand_wash
-8.06831,1.79201,4.45665,0.99438,2.63744,0.60774,not_hand_wash
-8.06529,1.81844,4.37539,0.99243,2.74275,0.66794,not_hand_wash
-8.02860,1.79054,4.48104,0.99939,2.75119,0.61924,not_hand_wash
-8.00343,1.78079,4.49694,1.00152,2.77047,0.61892,not_hand_wash
-7.96808,1.85292,4.47189,1.04022,2.76171,0.64372,not_hand_wash
-8.00795,1.77759,4.49928,0.99933,2.77194,0.61712,not_hand_wash
-3.07242,5.14371,6.80382,2.32414,0.22130,3.14440,not_hand_wash
5.77746,1.42531,6.77680,1.57226,-2.82758,0.94589,not_hand_wash
5.13605,1.25430,7.60198,1.87083,-2.03447,0.60222,not_hand_wash
5.53362,1.26284,5.65829,1.59009,-4.60388,1.47852,not_hand_wash
-1.53112,4.16149,7.49561,2.20911,-2.30748,3.60175,not_hand_wash
3.69040,1.62599,7.18483,2.44249,0.60606,4.74584,not_hand_wash
4.49111,0.99765,7.49915,1.66615,-3.37920,0.75516,not_hand_wash
4.39506,0.98509,7.56904,1.69741,-3.38683,0.81039,not_hand_wash
1.47655,5.59378,7.17498,2.97492,-1.71207,4.48481,not_hand_wash
-6.45420,1.47847,5.82107,1.33865,4.43012,1.02200,not_hand_wash
-6.48866,1.43977,5.71080,1.26758,4.50571,1.00318,not_hand_wash
-6.49183,1.44473,5.69046,1.26630,4.53175,1.01139,not_hand_wash
-6.51192,1.44535,5.66168,1.25639,4.55344,1.01274,not_hand_wash
-6.12743,2.14805,6.23368,1.88988,4.65001,1.11009,not_hand_wash
5.68296,2.01065,4.91354,3.43857,-2.84952,2.79258,not_hand_wash
3.70532,4.15556,4.73861,5.33692,-2.26250,3.48595,not_hand_wash
0.57901,0.47286,9.47378,2.26032,1.23653,1.09087,not_hand_wash
0.27821,0.15382,9.62396,2.14201,1.01355,0.34744,not_hand_wash
0.17268,0.08298,9.61968,2.14394,0.95193,0.25104,not_hand_wash
0.42634,0.54477,9.48038,2.23903,1.72556,0.70716,not_hand_wash
1.10553,0.42769,9.39989,2.18422,2.22113,0.83728,not_hand_wash
0.92737,0.22308,9.43317,2.10131,2.31215,0.53067,not_hand_wash
0.93415,0.23244,9.43984,2.10748,2.26202,0.54839,not_hand_wash
0.95424,0.21742,9.44156,2.09616,2.18441,0.49773,not_hand_wash
0.94283,0.22703,9.43851,2.10184,2.20133,0.52329,not_hand_wash
0.78138,0.21899,9.43505,2.20673,2.11074,0.53346,not_hand_wash
0.79469,0.18822,9.44997,2.10579,2.20627,0.50563,not_hand_wash
0.86063,0.21022,9.48504,2.11035,1.97490,0.46249,not_hand_wash
0.86824,0.19861,9.49778,2.10835,1.89650,0.42544,not_hand_wash
0.85318,0.19840,9.49699,2.11305,1.88926,0.42604,not_hand_wash
0.60316,0.30144,9.50182,2.25176,1.60825,0.68583,not_hand_wash
0.53267,0.17334,9.40393,2.11032,2.44482,0.78807,not_hand_wash
0.52094,0.12733,9.36054,2.07788,2.74162,0.61372,not_hand_wash
0.49377,0.12137,9.37750,2.08744,2.66913,0.59695,not_hand_wash
0.61238,0.26386,9.41725,2.05765,2.62369,0.68323,not_hand_wash
0.84442,0.28510,9.39632,2.23670,2.38367,0.80938,not_hand_wash
0.81380,0.25519,9.44600,2.13036,2.21921,0.59744,not_hand_wash
0.88171,0.26247,9.38529,2.10081,2.52705,0.61895,not_hand_wash
0.86054,0.21020,9.39122,2.08740,2.46206,0.55909,not_hand_wash
-0.36578,3.42330,8.88681,2.90064,3.24131,2.46769,not_hand_wash
3.80701,1.98186,-1.41597,2.96275,7.87154,2.34522,not_hand_wash
6.88925,1.60468,-1.28202,0.54981,6.63375,1.51193,not_hand_wash
4.44822,2.23327,-2.71571,1.39966,7.80613,2.16514,not_hand_wash
2.22980,0.53060,-3.17394,0.75526,8.93377,1.99364,not_hand_wash
2.18299,0.76987,-2.91355,1.08425,9.17299,2.21275,not_hand_wash
-2.15181,2.17854,-5.67404,3.81928,3.42396,6.78653,hand_wash
-3.28430,3.45620,-7.35060,3.15872,-3.63313,5.77221,hand_wash
-3.52596,3.43052,-7.59487,3.38884,-2.52349,5.37227,hand_wash
-3.10741,2.73875,-4.60842,3.84871,3.73247,6.71450,hand_wash
5.36251,2.14843,-5.69332,4.27353,3.67263,3.46988,hand_wash
5.74628,1.88901,-4.69038,4.31835,4.65469,3.74819,hand_wash
3.13405,2.70972,-2.86580,5.76412,6.54495,4.19708,hand_wash
4.70373,2.10912,-6.48145,2.97136,4.39085,4.07070,hand_wash
1.56910,2.58420,-0.08451,5.94654,7.62439,3.49066,hand_wash
-1.35651,1.51130,-5.22930,3.75692,4.35136,5.31465,hand_wash
-3.25847,3.22186,-7.74288,2.75480,-2.50810,4.51607,hand_wash
-3.63168,4.22849,-7.47347,4.96019,-1.94176,6.56276,hand_wash
-3.23453,2.29336,-4.14186,3.69044,3.81016,6.66952,hand_wash
-2.45739,4.97631,-1.63140,4.51942,9.02305,6.45691,hand_wash
